x,y,words
20.085098,-68.76138,dou
21.948658,-68.97683,xun
-13.497868,-38.52036,giro
-9.555375,-45.797707,ore
-14.32653,-40.630684,meglio
-14.005442,-45.3172,gia
-20.466587,-39.144608,qualcosa
49.732018,22.209232,vermittelt
45.51655,18.851616,interessanten
59.155643,5.43462,bisher
67.03655,7.733821,lernen
61.802395,-0.82310337,lust
44.608437,0.82691866,spannend
21.604301,-31.653742,dennis
-13.628183,-32.952793,molti
-68.60411,-28.663763,lavanderia
-15.349022,-29.321783,servita
-20.33151,-39.206963,almeno
-18.492247,-52.597492,cordiale
4.828609,-39.240883,denis
68.40472,37.63742,entsprochen
24.764093,3.7505577,astoria
-52.920258,-37.8913,calida
-52.501812,-38.7758,linda
-60.91456,-21.070103,alojarnos
-60.656178,-13.043313,mover
-47.131542,-15.090076,tranquilamente
-31.445229,-7.7111025,utilizando
-35.07513,-30.485847,cuadra
-68.14099,-26.01011,locales
-68.342,-26.784277,comerciales
-66.5548,-23.299002,importantes
-59.685856,-21.89213,seguramente
-72.14035,-17.816261,atender
-44.18732,-19.365335,haya
-46.865562,-33.26724,complicado
-51.17715,-0.46553597,idioma
-74.236145,-8.211634,tranquilos
-2.9311893,-69.55325,metra
-62.4482,22.784668,sympathiques
-46.32085,26.304224,tranquille
-54.920265,45.04223,l'on
-45.924614,54.276936,trois
-65.874214,35.834377,donner
-33.267536,51.728413,points
-51.738926,20.00604,hiver
-5.845773,40.930073,appoint
-39.83033,28.524069,periode
-43.402035,20.853296,dessert
-37.236233,53.926098,principaux
69.654335,22.119528,sicherlich
-39.847298,32.636677,environnement
-49.645145,48.14563,fermer
-30.012049,-14.63514,retrouve
-40.023476,26.708647,soiree
-37.082577,40.0026,rideau
-31.761585,45.412243,rempli
-35.562584,46.512695,taches
-45.35704,47.638607,manger
49.341015,15.265244,lauten
59.03867,5.3603587,erster
63.50202,29.662012,kaputt
76.25129,7.370322,liessen
72.63702,33.304558,erwahnt
44.101376,31.253695,ebenso
48.719067,34.70982,teller
50.422848,34.262165,stuhle
12.140063,31.034378,bank
66.45013,12.481147,stunden
57.014435,20.55899,dritten
26.867332,1.3132957,cottage
69.25412,34.452328,wirklichkeit
78.731606,2.0840328,wussten
-41.466007,-2.9821832,vida
-49.875336,-19.984083,estando
-48.47335,-16.158842,siendo
-66.0997,-2.5731468,necesarios
-61.618656,-7.921256,cocinar
67.26847,25.79865,irgendwie
57.43355,27.141785,licht
9.515725,-26.016607,john
53.82869,-4.74467,tadellos
44.520348,19.806517,personlichen
63.97398,34.014736,nachteil
72.13744,20.918465,angst
-5.0244856,1.8266426,pretend
19.99638,48.085396,mosquito
14.245303,-30.503338,niya
-62.08868,38.12111,chaleureusement
-40.796844,13.757315,decoree
-59.41808,32.83901,soin
8.821545,9.251423,atmosphere
20.529589,-60.090607,zen
-53.455982,49.620148,difficulte
-62.70064,40.547237,pleinement
42.85644,13.641226,nebenstrasse
-62.517517,31.326382,moindre
-6.9133997,-16.023336,yorkaise
-50.430935,-38.986034,privada
7.8331366,61.800045,freezer
-59.68327,-33.715874,preocupado
-59.57894,-14.139061,recibir
-32.50503,-14.456687,mostro
-70.28114,-12.192773,reglas
-47.950176,-19.86403,habian
-65.16902,-18.704418,algunas
-50.358196,-13.399111,ese
66.229546,-8.205367,begeistert
58.738964,29.694641,hausflur
55.566723,4.5154552,hinsicht
38.15032,23.499468,coolen
51.374313,-8.949009,herzlicher
-35.287468,-23.25086,directo
-54.152473,3.3442614,armario
-61.198948,-6.278197,colgar
-48.96292,-10.314514,demasiado
67.63809,22.269855,deswegen
9.852786,-16.02154,debbie
-5.215233,38.264034,cozy
-11.751519,26.99963,disappointment
-41.78113,-57.047756,hospede
-39.74421,1.6087677,hija
-43.151325,5.5113573,habla
-42.341465,-24.154278,muestran
-63.97823,-12.850345,largas
-60.881977,-22.271349,hospedaria
67.12549,21.804525,dementsprechend
21.779308,-68.58456,kuai
19.463686,-71.83817,song
20.891014,-62.314747,.wo
14.537986,-70.63441,chui
-21.467506,23.555698,online
68.52489,30.777063,wirkte
61.18303,40.634083,hubsch
55.005817,26.264221,fahrstuhl
62.667164,12.686649,welcher
47.079372,34.395115,toilettenpapier
77.94781,21.635946,verstauen
41.43082,20.95248,meisten
11.64197,48.00616,storage
-16.749065,13.775963,understandable
22.409618,22.157492,shopping
-13.26007,18.450157,judge
18.600073,-5.6415353,tennis
9.04164,9.129103,vibe
9.166835,-4.0458817,christmas
12.69633,-44.842285,tony
-0.40828535,-3.220275,heaven
-54.946243,56.399933,ex
5.6966834,-3.3597465,member
13.78109,40.948586,queen
-41.03035,36.62382,voisin
-19.708416,45.774216,relation
-56.859947,37.49665,vecu
-56.962513,42.985672,devait
-6.785651,18.932697,caution
-62.09612,36.440247,appele
-52.74221,41.44379,serait
-19.017483,23.489908,match
-6.1689935,39.96081,organize
13.814976,-5.884474,student
-1.7572775,-3.2271657,treat
6.048727,8.425046,memory
-21.426779,22.70743,advertisement
13.517328,50.98523,wear
6.797201,59.91111,pan
-0.371205,54.93779,restroom
-8.687148,52.37363,heating
-13.604611,30.621994,unbearable
3.2998426,13.250686,count
-10.234417,28.445347,spite
-16.707035,25.892868,similar
-13.29525,45.913227,device
6.4722214,51.976604,spray
-7.010912,43.367847,function
15.742506,-40.720844,henning
2.337993,55.67244,faucet
4.026688,37.068554,sleeping
-5.6210885,22.507456,afraid
0.9700924,23.967327,knock
-0.029975671,24.115547,voice
-41.700474,-52.824657,principalmente
-67.34605,-28.162346,abierto
-44.525036,-5.230913,principal
-56.364872,-12.223635,siguiente
21.200827,7.89727,jewel
-74.93719,-18.250492,contesto
-50.532616,7.339826,amigo
77.105576,17.470396,erleben
60.43372,40.691147,individuell
15.630368,-40.452576,mimi
82.41051,18.094854,hingehen
-52.998833,-35.737637,estupenda
-50.380993,-9.841398,tampoco
-54.195965,-3.1066942,encima
-51.86864,-7.154868,cargo
64.941216,-3.2929928,behoben
20.840914,-2.330364,apollo
-44.20196,-37.256676,autentico
-51.229713,7.6268816,placer
-50.834076,28.868328,formidable
-42.35615,6.9742517,conoce
-65.280655,-4.387542,pequenos
-49.925255,-9.034663,mejorar
-43.871338,-19.379915,diria
-61.289715,-0.089155965,lavadora
-32.70821,-21.56068,media
-42.111843,-17.13085,hicimos
-36.596806,-26.255577,aproximadamente
2.526795,-19.930624,ms
18.90051,-59.591682,fou
10.172129,-65.40515,pang
15.0302925,-63.345467,lue
16.597332,-60.638573,mo
22.27408,-64.77445,zong
20.501347,-63.345444,peng
46.044186,23.780462,offenem
74.79172,12.235978,deutsch
49.662205,-9.160545,idealer
57.585876,-8.364002,supernett
52.253613,41.382202,nettes
69.05029,35.875042,entsprechend
49.309834,23.945978,geschmack
57.89784,24.554344,baustelle
48.597256,23.417828,stadtetrip
27.25065,24.9948,sylvia
55.167316,15.766247,langeren
33.73986,22.958109,waschsalon
-57.924274,-28.328669,absolutamente
-66.91232,-3.4936266,muebles
-76.2366,-7.7833886,ambos
-17.71441,-41.817608,adatto
-16.84526,-43.432026,quattro
-17.238487,-44.10434,persone
-0.6672207,24.699976,stare
-10.334096,-42.544827,tavolo
-13.147699,-45.721348,soggiornato
-14.202337,-33.207207,vari
-20.407509,-43.731037,doccia
-9.589878,-48.10414,orario
-15.099656,-38.1391,altro
-21.229383,-35.797005,cinque
-20.459496,-42.541077,pecca
-11.868516,-42.061382,stoviglie
-9.229415,-44.42227,pulite
-19.274172,-49.987274,estremamente
-16.09238,-45.27687,degli
-22.437887,-38.664482,qualita
-54.426247,-17.965187,personalmente
-15.266988,-34.353397,consigliare
-15.686459,-44.68183,altri
-18.399063,-31.89574,dalla
-9.830831,-39.81355,viaggio
-24.79862,-42.453697,sistemazione
-13.746974,-79.89557,kvartire
16.570543,-31.697775,stefano
-12.110669,-70.487434,apartamenty
-11.716635,-79.20298,khoroshaia
-10.25359,-82.06528,otlichnyi
-8.9894085,-82.36457,gde
-8.388792,-81.70049,mnogo
-45.00981,-30.014084,malo
-10.598967,-74.97006,vremeni
-4.7970996,-75.344666,bez
-12.906761,-73.26932,posle
-9.593354,-77.83547,sovsem
-6.886858,-82.688774,riadom
-8.20914,-82.89024,bol'shoi
-6.0628066,-81.893295,dvukh
-5.4350924,-80.04576,ekhat
-5.186322,-79.648346,primerno
-10.837218,-75.15482,bol'she
-13.061302,-79.47704,vannoi
-12.040127,-75.89664,togo
-10.171936,-77.78022,nemnogo
-7.8311577,-78.85233,iz
-11.467549,-76.47943,tselom
-12.652205,-80.19752,prostornaia
-11.543707,-70.78866,khoziain
-9.289057,-75.96066,poetomu
-9.313828,-73.02887,rekomenduem
19.86058,8.894497,oasis
24.20894,3.578413,bk
15.808389,-20.5174,elise
44.54811,35.34858,gefullt
1.5507853,27.519806,sound
-6.5757895,39.22351,organized
-3.1599622,3.2085168,female
-60.535477,-33.89164,agusto
-45.623066,-20.79286,estuvieramos
-36.317734,-10.560424,pena
7.7576857,-6.899287,father
-4.3006396,13.317844,unable
-16.361334,43.527557,log
0.39436722,19.451233,somewhat
-7.0059433,29.1579,challenge
10.68423,-34.011467,greg
4.71106,25.61406,buzz
8.802066,28.56767,resident
4.2794123,52.561073,sweep
4.2551475,52.518486,vacuum
-10.57505,20.429317,hostile
22.848606,29.018335,lunch
9.031098,19.898083,surprisingly
2.361366,22.714123,nap
62.378292,24.95522,leichten
17.017546,-13.467566,layover
-18.959192,9.04582,specific
-1.0387772,7.686222,simply
0.98362136,-0.8893079,glad
-14.289809,20.595747,dishonest
-5.2229285,-4.965103,roommate
-1.851679,25.851336,constantly
0.17077437,52.92086,unsanitary
14.287933,1.4595215,till
-73.243484,-15.869923,necesidades
-42.906734,-9.407435,tranquilidad
-60.121246,-14.554188,recomendar
22.228275,-26.334942,jenna
19.755318,-19.36296,christine
24.681637,-2.5171452,gardens
41.906048,32.34614,notigen
46.318565,33.259193,kuchenutensilien
27.761263,26.88784,mac
45.566166,23.292213,koffern
65.423,26.079115,anstrengend
49.880142,19.49763,rand
21.70466,2.3136258,chinatown
-11.343429,-75.098145,ona
-11.390137,-73.35035,iorke
-10.214656,-73.12422,ee
-7.5837026,-80.0148,mesto
-6.500611,-81.44686,dostupnosti
-8.830737,-80.555145,cherez
-11.145055,-73.12936,iork
22.282043,-26.242792,mary
40.560314,12.926244,norden
47.085007,-4.847561,perfekten
-17.962343,20.97066,representative
-15.832011,12.598823,encounter
8.941346,35.473133,hallway
0.08729898,-4.9601545,thanks
9.867346,56.924873,item
13.987202,50.697372,sock
-2.2513275,-6.824445,disappoint
-44.729877,-4.4658546,alta
-53.546112,10.723776,especial
-50.89143,-12.872088,esas
13.204447,26.075483,valuable
16.061447,45.716812,sore
17.40995,-21.45665,vanessa
1.0513908,51.133564,shit
0.5132181,57.26017,sauna
-14.269105,5.4247236,kindly
-18.799181,7.637318,preparation
9.573837,25.743912,infant
-12.217283,16.131433,blame
8.432428,50.44503,duvet
-6.005929,45.943127,replacement
-6.4348793,13.957713,suppose
-18.26418,19.371468,furthermore
4.706553,10.245433,incredibly
-16.036024,23.349905,exist
-2.1766813,45.524876,fully
-14.491535,20.102575,scam
58.426567,21.449642,hinten
51.84063,21.176367,aussen
59.14807,41.373146,geschnitten
42.60833,12.886761,strassenseite
-6.6774735,-20.746155,patty
-53.47599,-9.95503,mayor
74.88485,0.9752704,fiel
-48.875908,-18.178316,iba
-58.555595,-32.456432,predispuesta
-45.19506,-2.8241026,partida
-57.859295,-28.290684,altamente
-38.76124,-17.956944,quiera
24.428192,-26.927504,amir
-17.254774,8.8644,announce
78.80785,2.0735016,wollten
-6.87359,45.555477,maintenance
43.339268,3.8479953,daniels
39.189808,9.285338,fahrzeit
66.93437,12.954857,mitternacht
73.51422,2.3293092,stellte
69.34839,6.5844407,geschlossen
80.231995,12.429932,weshalb
-15.039498,42.689495,youtube
56.036713,-31.727385,omdat
49.66748,-29.601305,toch
55.14244,-30.2365,zouden
45.680702,6.7947884,kosten
62.30084,-28.396103,enorm
54.327183,-27.888744,verschillende
50.25755,-24.605501,ramen
52.804146,-30.576956,doen
50.02542,-30.153751,waardoor
58.155838,-33.376926,toen
57.691765,-32.73947,kregen
-24.622305,-49.366703,carino
-24.960001,-47.91326,dotato
-11.049421,-44.109657,alcuni
-11.617727,-41.7369,forno
-8.403009,-45.21599,chiavi
-15.847428,-31.475183,tranquilla
-19.198492,-31.819187,metri
-15.796687,-41.807846,giovani
18.46265,-0.24337718,parking
-35.749138,41.916107,personnel
23.033077,-30.989668,scott
75.16867,22.82226,arbeiten
19.659338,-35.349224,nancy
48.026558,7.3455286,samtliche
35.858032,-46.604862,var
38.569767,-44.058018,vard
39.32156,-44.677017,valdigt
38.881527,-44.200977,trevlig
40.361298,-44.448902,och
38.64178,-43.92195,hjalpsam
38.821068,-45.02065,oss
36.80961,-47.576317,det
39.81725,-43.557705,finns
-38.621788,52.364967,plats
41.328526,-43.914703,ar
37.525826,-45.30743,stor
40.349983,-43.132797,kunde
39.596016,-42.839508,nar
38.937683,-43.49073,fick
39.65782,-44.655914,lagenheten
39.844482,-45.169273,nara
40.592194,24.12182,verschiedenen
37.366173,23.437656,rundherum
52.40021,-1.2105908,betreuung
77.00731,14.902901,vorstellen
57.018803,20.091656,letzten
64.28247,17.034975,vieles
71.98239,24.191818,fallt
-51.828953,26.267649,impeccable
4.7224236,-63.3504,celui
-34.604046,40.335915,mou
-47.949135,51.67185,arrivees
-50.394638,37.334133,d'un
-41.213703,20.998304,l'aeroport
28.355192,-28.067232,anne
57.06259,22.176003,gleichen
12.148364,-59.62544,qin
47.85161,-4.3604393,fantastische
21.591541,2.227077,italy
67.734505,2.4404738,gedauert
48.480465,6.578956,sorgen
67.51865,10.440724,kurzfristig
-2.465985,41.589638,ikea
47.317307,13.873246,hektik
45.75143,34.806667,bestuckt
63.973656,33.957443,minuspunkt
53.03551,14.62012,hausture
59.414135,25.565779,autos
62.9874,10.376912,keiner
38.923054,9.4001255,betragt
62.79847,41.113422,fein
73.13855,0.7327783,ermoglicht
40.91276,7.3775086,halben
7.9599905,-10.893684,canada
-38.879345,-5.123369,propietaria
-29.48247,46.40314,cereales
-41.381126,9.382861,comunicado
-30.589848,-24.337069,volviera
65.99225,8.842881,verreist
68.73668,10.962916,abstellen
47.89917,34.17709,fohn
26.539831,-3.3372087,green
6.0985103,43.675293,wood
-38.355907,-8.053862,pagina
-53.1412,-5.1095514,aviso
-44.29666,-8.431087,sensacion
-68.734344,-24.905243,opciones
-62.218735,-6.997747,preparado
-50.518658,2.2356887,depto
-63.276276,-0.84296507,papel
-63.334656,-0.87287617,higienico
-52.9353,-19.996754,somos
-60.536263,-16.724474,sentirnos
-51.350105,0.522988,propietario
10.62114,-29.10069,jennifer
8.465222,4.717958,interesting
46.420223,27.215368,eingeladen
64.90683,27.677715,heiss
79.593475,1.3330196,benotigten
49.472054,18.872942,unweit
32.957367,-4.3720756,delancey
13.714202,-71.83845,nuan
-34.762,25.643227,promenade
23.837982,-4.8177276,sport
-41.94894,-17.034716,pedimos
24.068497,-30.165712,sarah
-49.120045,50.390965,lequel
-40.172474,13.995607,decore
-39.50142,12.8750515,isole
-43.03798,28.628103,decouvrir
-39.039562,27.801796,tranquillite
33.08234,-4.4170833,fulton
-4.7111654,29.967857,vary
-40.9492,34.630478,voisinage
-65.72492,38.374203,bienvenue
-62.592236,45.39477,remercie
-56.86512,27.231245,disponibilite
32.828598,-4.0927033,jefferson
-63.271496,34.88307,accueilli
16.071169,-27.454998,julian
-53.15933,7.5765843,bebe
-29.299755,30.504316,exactement
-41.53797,25.04787,demi
-67.314545,42.384953,gene
-45.125496,-25.120321,indispensable
-51.179276,35.948753,quelle
-38.321327,29.270214,deception
-55.311928,33.515434,restee
-60.0213,38.551266,contacter
-57.044346,31.097456,fils
-33.37041,37.681812,cour
-43.226982,40.459625,rassurant
-1.3436476,-14.050292,bless
-66.00825,40.59535,pouvions
-38.74891,42.873173,noir
-31.285591,34.85765,prestation
-32.95828,43.28412,chaise
-15.747151,-72.99763,ah
-60.248806,51.88646,souhaitez
-40.65182,47.51944,prevoyez
-37.672977,54.781864,services
-33.97509,57.44048,laverie
51.45017,-8.946662,sympathischer
55.174683,25.208612,keller
33.05319,-4.334643,halsey
-51.46776,50.737125,longtemps
-49.052174,49.5229,arriver
-57.148922,45.488834,merite
-38.933113,44.503315,seuls
-42.34771,41.874615,chaud
-38.36676,37.526894,niveau
-30.245876,45.131638,bouteille
-51.94884,19.548132,arrivant
39.220215,9.310503,fahrtzeit
67.75681,10.901399,spaten
3.0491514,43.91472,bulb
5.1316414,34.368347,convert
22.400799,-64.677956,.zong
16.243076,-72.07838,sha
10.321622,-25.74921,kyle
39.60892,19.225376,orte
45.227833,27.812021,ausgehen
46.157658,17.536898,grunen
-18.849422,29.359453,surprised
14.397283,36.315727,fourth
13.974684,36.358105,walkup
-15.845315,11.969222,prove
66.78617,20.644753,davon
-24.428078,17.496605,deserve
-24.44372,17.384289,status
12.727231,57.436466,medicine
1.5318005,55.56816,tub
-5.300627,50.61736,burn
-14.209669,32.799183,frequent
-13.564223,28.264996,sadly
-17.076973,-51.308987,comunicazione
-19.382954,-44.86715,essenziale
-48.281242,-32.75669,alto
-11.335807,-33.83809,dettagli
-60.612206,-16.358124,sentirte
-36.234394,-30.640377,conexiones
35.966423,8.101646,bahnhof
1.3567656,-25.28921,marilyn
10.739795,-18.947992,lloyd
43.079086,23.9681,stellen
12.509137,61.867043,bread
12.7362585,61.517365,milk
31.215683,-3.7784317,church
-5.008387,2.68334,meeting
-14.044992,15.772108,conflict
20.148375,-33.976982,vernon
37.13652,23.148413,supermarkten
46.510696,6.983274,besucher
-3.3526344,39.150116,elegant
26.184893,31.79242,liquor
84.74904,2.2259264,wahlen
-15.391674,-29.206942,posizionato
-21.062332,-41.98696,quale
-14.828581,-33.72406,posti
-17.723553,-39.796894,poi
-17.97886,-33.485435,prendere
-24.593496,-32.85782,deve
-17.405869,-33.54523,sotto
-8.863133,-44.18486,presenti
-14.089139,-42.40773,modo
-15.580146,-50.140114,richiesta
-22.643766,-32.964603,aeroporto
-52.533676,-3.56812,costo
-16.986183,-40.588203,mentre
-22.74079,-49.49793,tutti
-24.740015,-31.064096,vede
-17.378172,-38.854866,basta
-9.95173,-42.84635,sedie
-15.378083,-41.026295,mangiare
-12.467174,-39.877,lascia
-16.614319,-38.214695,tra
-10.554886,-40.10319,materasso
-13.744735,-43.55944,polvere
-10.375082,-41.101093,letto
-39.988716,-5.230547,vivienda
-53.220596,1.5379543,suelo
50.614006,-9.015429,grossartiger
18.70892,-25.739595,jason
75.12283,4.607467,fehlt
-23.782764,-47.164135,arredata
-23.359333,-46.698875,carina
-20.35484,-33.873085,arrivare
-24.356045,-37.15263,tornare
-15.742433,-31.078123,sicura
-18.653738,-47.419704,cosi
-23.886812,-46.979782,attrezzata
-11.431316,-37.511677,caffe
-15.220323,-37.460136,buon
5.716914,2.874507,wonderful
14.202387,11.748741,tourist
-10.92677,24.209333,satisfied
16.693106,-61.777107,guang
13.998625,-57.606934,desu
73.8787,16.178001,beigetragen
70.24098,36.5425,angaben
12.230542,-64.18521,ruo
20.397219,-60.23362,xu
16.944096,-63.872257,zhuan
45.643497,19.064367,angenehmen
59.85559,41.328083,aussergewohnlich
49.73008,7.1338124,paare
44.81431,-7.8833375,traumhaft
39.900238,20.39809,moglichen
34.91302,13.214086,fussminuten
21.028177,-29.669456,liz
20.345318,-22.758118,andrea
-70.47816,-11.786606,anfitrionas
-44.42131,-17.6586,quiero
13.715597,-28.791744,melissa
-53.035305,-35.64347,maravillosa
-70.21924,-11.456636,chicas
-62.69112,22.968206,disponibles
-46.597317,-38.510162,luminoso
-65.71596,-25.524445,publico
-46.207577,-34.95484,ruidoso
-41.98046,-37.87099,latinos
-57.07093,-15.54255,hablar
-52.805233,-6.6692,fuerte
-54.882526,1.0702479,trafico
-33.27236,-16.498903,escucha
-52.156727,-25.666946,toco
-57.18469,3.3292706,verano
-55.372845,2.3868055,ventilador
-70.38991,-10.896482,almohadas
9.487287,-33.42534,gregorio
-30.878145,-23.442606,buscando
-50.11946,-2.829256,numero
-35.288307,-22.54258,lleva
-71.46125,-26.94282,llena
25.035938,28.402786,slice
-46.939487,-57.20432,os
-43.811478,-0.13379319,guia
-44.459663,-34.912212,turistico
-59.870342,-22.371923,nuevo
-59.2615,-24.310827,repetiremos
22.897928,-65.55379,.zheng
12.242021,-73.48106,.xie
57.17358,6.4974995,freude
8.603915,-35.027695,marco
-2.0868645,31.819525,manageable
1.4001158,40.33835,natural
1.4242916,20.010893,overly
14.5213995,49.24222,random
12.622489,-6.013904,college
-50.73225,25.387403,geographique
21.656954,0.26397356,hudson
1.0353041,-25.078917,josue
15.970614,22.8541,road
-7.798688,1.3147479,interest
12.265728,42.39683,pull
-7.023463,25.541054,odd
58.142365,13.709861,seinem
47.618896,-3.822033,wunderschone
75.086655,11.932719,spricht
48.285923,-2.6167746,besondere
-49.348045,2.996723,recorrido
-43.850254,-36.84108,interesante
-52.21013,-22.39368,conocido
-41.47912,-2.9987204,cultura
-55.516552,-32.72141,sumamente
-51.689514,-1.7776247,pais
-15.684478,-14.739067,dude
9.688724,-27.80578,alicia
51.682106,38.56241,eigener
55.13833,15.774902,kurzen
46.4769,19.244398,wundervollen
82.16233,3.0053706,bald
48.11024,12.350035,zuruckzukehren
-41.05988,-55.1353,nao
15.699889,-69.03559,tou
58.614357,41.583344,mobliert
51.95366,32.44613,schreibtisch
-43.23211,26.878212,agitation
-37.0406,55.839916,alentours
-60.67523,33.9471,echanger
19.820852,-32.38073,richard
-57.03592,27.26638,hospitalite
60.82993,41.478657,funktionell
60.91107,29.112337,hitze
78.536835,20.292065,erholen
61.484962,-3.3911517,antwortet
17.602312,-15.689029,maya
46.54662,19.9693,besonderen
69.0964,2.8192139,gedacht
48.69031,35.697613,verfugbar
76.9174,5.506868,gabe
14.100593,-10.766049,celsius
40.69722,25.075949,einigen
-12.721699,-40.87994,ingresso
-11.081874,-39.196106,palazzo
-18.342533,-35.216835,caos
-25.0175,-42.55027,coppia
-22.216322,-37.031532,soggiornare
-9.020381,-38.335716,periodo
-10.587187,-46.009026,giorno
-13.006492,-38.432137,complesso
-18.593071,-52.93884,preciso
-18.6797,-50.47999,grazie
-55.510452,-8.555835,subir
-55.452667,-8.3123255,pisos
-70.10239,-12.003891,puertas
-18.280466,-30.789177,vicinissimo
-19.453255,-36.873447,fuori
-32.349632,-16.06279,trata
-47.991188,2.8419654,bullicio
-52.919067,4.1209035,descanso
-36.02225,-15.339911,pudo
-50.868572,-25.817644,encontramos
-49.99646,-9.331449,quizas
-53.806736,-0.4932084,uso
-61.948486,-6.7490864,colocar
-46.985027,-36.099,antiguo
-55.885227,-9.228919,bajar
-36.281395,-10.650188,merece
-62.2119,-0.4136577,plancha
-37.21118,-3.9546888,recepcion
-46.2816,-59.99224,indico
-46.26723,-60.025394,recomendo
17.788609,-66.868195,ba
9.765551,-60.860935,kuan
17.413158,-9.598363,.sui
60.524063,-1.996544,anliegen
73.98957,7.5967817,kummert
22.716984,-63.863102,.wei
16.750946,-68.07571,qiao
27.23222,-30.003523,ken
14.257109,-66.91051,gai
20.616673,24.203413,dozen
16.097782,45.773697,itchy
38.755512,31.112604,wertvolle
13.462394,-62.71494,liu
-57.33818,-6.2081966,ventilacion
10.458058,-29.94296,william
33.346268,-46.087364,og
43.007835,20.754585,ublichen
45.954365,21.36354,amerikanischen
53.09541,29.291231,schlafsofa
53.89235,2.578458,mutter
47.95314,-2.6467812,empfehlenswerte
58.720608,-30.84129,welkom
57.561367,-31.066538,meteen
58.81181,-25.443705,netjes
14.624532,-5.5133176,university
51.900074,-30.80928,bezoeken
53.930347,-32.245964,probleem
51.976254,-30.548897,bereiken
-64.781334,-2.8850107,suficientes
-67.7547,-26.98979,abiertos
-51.643124,-18.62224,llegabamos
-52.972088,-27.489521,ayudaron
-54.499718,-36.181915,inolvidable
-33.20116,-15.210507,duerme
26.512136,18.1626,apartement
-15.003123,23.465551,appropriate
2.1558237,10.765607,visitor
9.87291,56.947445,supply
7.0770345,-6.294127,cousin
9.005301,-2.8065584,join
-17.38412,8.335488,unaware
-7.8242,24.927143,awkward
-1.1956944,26.83146,disturb
-68.18115,-27.267975,lavanderias
-22.761786,25.080862,pictures
-11.614724,20.278292,unprofessional
-4.6885877,42.862183,remodel
1.0912172,48.474113,smelly
70.08705,28.448933,grundsatzlich
56.92208,25.61083,etagen
-47.008472,2.5191224,julio
7.7874,-26.461546,charlie
5.0672383,-27.481995,edwin
-42.005737,-8.876222,intimidad
-39.88162,-19.324255,dispone
-60.503174,-10.333885,realizar
-59.48539,-0.24956638,mesa
-59.455086,-0.42846912,sillas
-61.660168,-8.939502,desayunar
53.17889,38.927742,bequeme
-32.770416,-15.131123,encontraba
-61.985115,0.43327406,horno
-52.893368,-8.546056,siquiera
-61.716103,0.49016702,tostadora
-47.901173,-20.751764,dijo
-46.810238,-7.9469595,llegado
-57.189373,-6.7866287,abierta
-36.67278,-3.2226622,actitud
-48.934044,-0.49264377,ano
3.7085133,23.942747,weekday
10.704266,-18.64589,marylyn
-14.423295,-0.43570468,assistance
11.563581,-5.564067,school
0.65971684,29.219254,ear
-10.344485,45.019485,attach
-7.7803106,13.1221485,thankfully
7.3919525,25.90638,entertain
-14.869885,45.15215,laptop
-10.851157,11.99169,convince
7.3729277,-6.602411,mother
11.743189,36.548885,knee
22.072737,-60.70728,dun
77.73359,2.6033883,empfanden
17.510166,35.98603,overlook
-11.381435,14.996256,acknowledge
29.971104,-22.05262,roberta
44.164745,36.329754,frisches
70.8114,3.5287464,gebracht
47.185783,-0.91991645,authentische
36.82057,8.511531,timessquare
60.46007,36.461494,komplette
-73.82231,-17.649784,respondiendo
2.0571613,-2.3438127,forever
30.236807,1.5492836,flush
-18.325668,8.198201,advance
26.516191,0.0556357,ocean
29.999928,-1.7733184,parkway
53.186058,19.552076,reinigung
13.621124,-42.032894,keith
-8.006101,52.048473,boiler
5.58147,-19.598776,blake
-17.105247,19.750689,seith
-7.2678027,46.239544,plumber
9.122538,42.74752,collapse
17.135147,27.791176,endless
-2.5801528,-9.548647,definitly
1.068017,39.994427,airy
48.32675,6.697753,sorgt
74.52792,2.8274834,gewohnen
52.209904,30.70585,breit
19.83269,2.2714214,mid
11.91629,-10.225647,october
3.8474426,4.653216,beat
-16.121012,-3.876125,facilitate
-20.788584,28.01832,cons
0.20099725,29.072823,sleeper
-5.1486535,23.72199,scare
-8.895613,-7.4362354,responsiveness
18.99904,36.543095,balcony
8.454463,32.277985,security
12.088509,-9.956817,february
6.552108,45.224854,duck
0.14457898,35.465775,wide
-67.30498,-3.6743104,banos
-67.58504,-3.2268028,completos
-48.6866,-36.726997,compartida
-51.16524,1.335741,dueno
-53.489407,1.4861537,equipamiento
-68.962456,-1.6389767,impecables
-16.475838,23.511328,fool
-5.6234975,4.2176204,ppl
-13.251699,24.377815,physically
-11.896732,27.550514,headache
38.244514,-43.522106,bodde
36.280025,-45.761223,har
38.41222,-44.73767,tva
36.676197,-47.984753,med
40.190132,-43.205093,inte
40.4182,-44.175606,att
-14.511869,-76.75673,mest
33.37421,-45.015152,blev
39.282635,-42.416164,manga
39.845676,-43.634636,allt
38.517338,-43.61659,hade
40.465122,-42.78005,lite
38.848736,-43.925983,fragor
41.10045,-43.586094,fungerade
-64.164345,23.461403,precis
37.68703,-46.204628,som
36.392143,-46.869106,omradet
35.379272,-45.49834,helt
39.53585,-45.75149,restauranger
40.099266,-45.463486,bara
38.320026,-46.383717,eller
40.17654,-46.66314,fran
39.197536,-44.00798,mycket
33.82659,-46.786606,fint
37.662266,-44.454494,skulle
35.268105,-43.452225,igen
